Mod:Item:MetaData, Localized Name, Unlocalized Name, Is Air?, Class Name
appliedenergistics2:tile.BlockQuartzChiseled, Chiseled Certus Quartz Block, tile.appliedenergistics2.BlockQuartzChiseled, true, appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockQuartzGlass, Quartz Glass, tile.appliedenergistics2.BlockQuartzGlass, true, appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockQuartzLamp, Vibrant Quartz Glass, tile.appliedenergistics2.BlockQuartzLamp, true, appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockQuartzTorch, Charged Quartz Fixture, tile.appliedenergistics2.BlockQuartzTorch, true, appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockFluix, Fluix Block, tile.appliedenergistics2.BlockFluix, true, appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockSkyStone:0, Sky Stone, tile.appliedenergistics2.BlockSkyStone, true, net.minecraft.item.ItemStack
appliedenergistics2:tile.BlockSkyStone:1, Sky Stone Block, tile.appliedenergistics2.BlockSkyStone.Block, true, net.minecraft.item.ItemStack
appliedenergistics2:tile.BlockSkyStone:2, Sky Stone Brick, tile.appliedenergistics2.BlockSkyStone.Brick, true, net.minecraft.item.ItemStack
appliedenergistics2:tile.BlockSkyStone:3, Sky Stone Small Brick, tile.appliedenergistics2.BlockSkyStone.SmallBrick, true, net.minecraft.item.ItemStack
appliedenergistics2:tile.BlockSkyChest:0, Sky Stone Chest, tile.appliedenergistics2.BlockSkyChest, true, net.minecraft.item.ItemStack
appliedenergistics2:tile.BlockSkyChest:1, Sky Stone Block Chest, tile.appliedenergistics2.BlockSkyChest.Block, true, net.minecraft.item.ItemStack
appliedenergistics2:tile.BlockSkyCompass, Meteorite Compass, tile.appliedenergistics2.BlockSkyCompass, true, appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockGrinder, Quartz Grindstone, tile.appliedenergistics2.BlockGrinder, true, appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockCrank, Wooden Crank, tile.appliedenergistics2.BlockCrank, true, appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockInscriber, Inscriber, tile.appliedenergistics2.BlockInscriber, true, appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockWireless, ME Wireless Access Point, tile.appliedenergistics2.BlockWireless, true, appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockCharger, Charger, tile.appliedenergistics2.BlockCharger, true, appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockTinyTNT, Tiny TNT, tile.appliedenergistics2.BlockTinyTNT, true, appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockSecurity, ME Security Terminal, tile.appliedenergistics2.BlockSecurity, true, appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockQuantumRing, ME Quantum Ring, tile.appliedenergistics2.BlockQuantumRing, true, appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockQuantumLinkChamber, ME Quantum Link Chamber, tile.appliedenergistics2.BlockQuantumLinkChamber, true, appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockSpatialPylon, Spatial Pylon, tile.appliedenergistics2.BlockSpatialPylon, true, appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockSpatialIOPort, Spatial IO Port, tile.appliedenergistics2.BlockSpatialIOPort, true, appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockCableBus, AE2 Cable and/or Bus, tile.appliedenergistics2.BlockCableBus, true, appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockController, ME Controller, tile.appliedenergistics2.BlockController, true, appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockDrive, ME Drive, tile.appliedenergistics2.BlockDrive, true, appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockChest, ME Chest, tile.appliedenergistics2.BlockChest, true, appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockInterface, ME Interface, tile.appliedenergistics2.BlockInterface, true, appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockCellWorkbench, Cell Workbench, tile.appliedenergistics2.BlockCellWorkbench, true, appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockIOPort, ME IO Port, tile.appliedenergistics2.BlockIOPort, true, appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockCondenser, Matter Condenser, tile.appliedenergistics2.BlockCondenser, true, appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockEnergyAcceptor, Energy Acceptor, tile.appliedenergistics2.BlockEnergyAcceptor, true, appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockVibrationChamber, Vibration Chamber, tile.appliedenergistics2.BlockVibrationChamber, true, appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockQuartzGrowthAccelerator, Crystal Growth Accelerator, tile.appliedenergistics2.BlockQuartzGrowthAccelerator, true, appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockEnergyCell, Energy Cell, tile.appliedenergistics2.BlockEnergyCell, true, appeng.block.AEBaseItemBlockChargeable
appliedenergistics2:tile.BlockDenseEnergyCell, Dense Energy Cell, tile.appliedenergistics2.BlockDenseEnergyCell, true, appeng.block.AEBaseItemBlockChargeable
appliedenergistics2:tile.BlockCreativeEnergyCell, Creative Energy Cell, tile.appliedenergistics2.BlockCreativeEnergyCell, true, appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockCraftingUnit:0, Crafting Unit, tile.appliedenergistics2.BlockCraftingUnit, true, net.minecraft.item.ItemStack
appliedenergistics2:tile.BlockCraftingUnit:1, Crafting Co-Processing Unit, tile.appliedenergistics2.BlockCraftingAccelerator, true, net.minecraft.item.ItemStack
appliedenergistics2:tile.BlockCraftingUnit:2, Quad Core Co-Processing Unit, tile.appliedenergistics2.BlockCraftingAccelerator4x, true, net.minecraft.item.ItemStack
appliedenergistics2:tile.BlockCraftingUnit:3, 16 Core Co-Processing Unit, tile.appliedenergistics2.BlockCraftingAccelerator16x, true, net.minecraft.item.ItemStack
appliedenergistics2:tile.BlockAdvancedCraftingUnit:0, 64 Core Co-Processing Unit, tile.appliedenergistics2.BlockCraftingAccelerator64x, true, net.minecraft.item.ItemStack
appliedenergistics2:tile.BlockAdvancedCraftingUnit:1, 256 Core Co-Processing Unit, tile.appliedenergistics2.BlockCraftingAccelerator256x, true, net.minecraft.item.ItemStack
appliedenergistics2:tile.BlockAdvancedCraftingUnit:2, 1024 Core Co-Processing Unit, tile.appliedenergistics2.BlockCraftingAccelerator1024x, true, net.minecraft.item.ItemStack
appliedenergistics2:tile.BlockAdvancedCraftingUnit:3, 4096 Core Co-Processing Unit, tile.appliedenergistics2.BlockCraftingAccelerator4096x, true, net.minecraft.item.ItemStack
appliedenergistics2:tile.BlockCraftingStorage:0, 1k Crafting Storage, tile.appliedenergistics2.BlockCraftingStorage, true, net.minecraft.item.ItemStack
appliedenergistics2:tile.BlockCraftingStorage:1, 4k Crafting Storage, tile.appliedenergistics2.BlockCraftingStorage4k, true, net.minecraft.item.ItemStack
appliedenergistics2:tile.BlockCraftingStorage:2, 16k Crafting Storage, tile.appliedenergistics2.BlockCraftingStorage16k, true, net.minecraft.item.ItemStack
appliedenergistics2:tile.BlockCraftingStorage:3, 64k Crafting Storage, tile.appliedenergistics2.BlockCraftingStorage64k, true, net.minecraft.item.ItemStack
appliedenergistics2:tile.BlockAdvancedCraftingStorage:0, 256k Crafting Storage, tile.appliedenergistics2.BlockCraftingStorage256k, true, net.minecraft.item.ItemStack
appliedenergistics2:tile.BlockAdvancedCraftingStorage:1, 1024k Crafting Storage, tile.appliedenergistics2.BlockCraftingStorage1024k, true, net.minecraft.item.ItemStack
appliedenergistics2:tile.BlockAdvancedCraftingStorage:2, 4096k Crafting Storage, tile.appliedenergistics2.BlockCraftingStorage4096k, true, net.minecraft.item.ItemStack
appliedenergistics2:tile.BlockAdvancedCraftingStorage:3, 16384k Crafting Storage, tile.appliedenergistics2.BlockCraftingStorage16384k, true, net.minecraft.item.ItemStack
appliedenergistics2:tile.BlockCraftingMonitor:0, Crafting Monitor, tile.appliedenergistics2.BlockCraftingMonitor, true, net.minecraft.item.ItemStack
appliedenergistics2:tile.BlockMolecularAssembler, Molecular Assembler, tile.appliedenergistics2.BlockMolecularAssembler, true, appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockLightDetector, Light Detecting Fixture, tile.appliedenergistics2.BlockLightDetector, true, appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockPaint, tile.appliedenergistics2.BlockPaint.name, tile.appliedenergistics2.BlockPaint, true, appeng.block.AEBaseItemBlock
appliedenergistics2:tile.SkyStoneStairBlock, Sky Stone Stairs, tile.appliedenergistics2.SkyStoneStairBlock, true, net.minecraft.item.ItemBlock
appliedenergistics2:tile.SkyStoneBlockStairBlock, Sky Stone Block Stairs, tile.appliedenergistics2.SkyStoneBlockStairBlock, true, net.minecraft.item.ItemBlock
appliedenergistics2:tile.SkyStoneBrickStairBlock, Sky Stone Brick Stairs, tile.appliedenergistics2.SkyStoneBrickStairBlock, true, net.minecraft.item.ItemBlock
appliedenergistics2:tile.SkyStoneSmallBrickStairBlock, Sky Stone Small Brick Stairs, tile.appliedenergistics2.SkyStoneSmallBrickStairBlock, true, net.minecraft.item.ItemBlock
appliedenergistics2:tile.FluixStairBlock, Fluix Stairs, tile.appliedenergistics2.FluixStairBlock, true, net.minecraft.item.ItemBlock
appliedenergistics2:tile.QuartzStairBlock, Certus Quartz Stairs, tile.appliedenergistics2.QuartzStairBlock, true, net.minecraft.item.ItemBlock
appliedenergistics2:tile.ChiseledQuartzStairBlock, Chiseled Certus Quartz Stairs, tile.appliedenergistics2.ChiseledQuartzStairBlock, true, net.minecraft.item.ItemBlock
appliedenergistics2:tile.QuartzPillarStairBlock, Certus Quartz Pillar Stairs, tile.appliedenergistics2.QuartzPillarStairBlock, true, net.minecraft.item.ItemBlock
appliedenergistics2:tile.SkyStoneSlabBlock:0, Sky Stone Slabs, tile.appliedenergistics2.SkyStoneSlabBlock, true, net.minecraft.item.ItemStack
appliedenergistics2:tile.SkyStoneSlabBlock.double:0, Sky Stone Slabs, tile.appliedenergistics2.SkyStoneSlabBlock, true, net.minecraft.item.ItemStack
appliedenergistics2:tile.SkyStoneBlockSlabBlock:0, Sky Stone Block Slabs, tile.appliedenergistics2.SkyStoneBlockSlabBlock, true, net.minecraft.item.ItemStack
appliedenergistics2:tile.SkyStoneBlockSlabBlock.double:0, Sky Stone Block Slabs, tile.appliedenergistics2.SkyStoneBlockSlabBlock, true, net.minecraft.item.ItemStack
appliedenergistics2:tile.SkyStoneBrickSlabBlock:0, Sky Stone Brick Slabs, tile.appliedenergistics2.SkyStoneBrickSlabBlock, true, net.minecraft.item.ItemStack
appliedenergistics2:tile.SkyStoneBrickSlabBlock.double:0, Sky Stone Brick Slabs, tile.appliedenergistics2.SkyStoneBrickSlabBlock, true, net.minecraft.item.ItemStack
appliedenergistics2:tile.SkyStoneSmallBrickSlabBlock:0, Sky Stone Small Brick Slabs, tile.appliedenergistics2.SkyStoneSmallBrickSlabBlock, true, net.minecraft.item.ItemStack
appliedenergistics2:tile.SkyStoneSmallBrickSlabBlock.double:0, Sky Stone Small Brick Slabs, tile.appliedenergistics2.SkyStoneSmallBrickSlabBlock, true, net.minecraft.item.ItemStack
appliedenergistics2:tile.FluixSlabBlock:0, Fluix Slabs, tile.appliedenergistics2.FluixSlabBlock, true, net.minecraft.item.ItemStack
appliedenergistics2:tile.FluixSlabBlock.double:0, Fluix Slabs, tile.appliedenergistics2.FluixSlabBlock, true, net.minecraft.item.ItemStack
appliedenergistics2:tile.QuartzSlabBlock:0, Certus Quartz Slabs, tile.appliedenergistics2.QuartzSlabBlock, true, net.minecraft.item.ItemStack
appliedenergistics2:tile.QuartzSlabBlock.double:0, Certus Quartz Slabs, tile.appliedenergistics2.QuartzSlabBlock, true, net.minecraft.item.ItemStack
appliedenergistics2:tile.ChiseledQuartzSlabBlock:0, Chiseled Certus Quartz Slabs, tile.appliedenergistics2.ChiseledQuartzSlabBlock, true, net.minecraft.item.ItemStack
appliedenergistics2:tile.ChiseledQuartzSlabBlock.double:0, Chiseled Certus Quartz Slabs, tile.appliedenergistics2.ChiseledQuartzSlabBlock, true, net.minecraft.item.ItemStack
appliedenergistics2:tile.QuartzPillarSlabBlock:0, Certus Quartz Pillar Slabs, tile.appliedenergistics2.QuartzPillarSlabBlock, true, net.minecraft.item.ItemStack
appliedenergistics2:tile.QuartzPillarSlabBlock.double:0, Certus Quartz Pillar Slabs, tile.appliedenergistics2.QuartzPillarSlabBlock, true, net.minecraft.item.ItemStack
ae2stuff:Encoder, Pattern Encoder, tile.ae2stuff.Encoder, true, net.bdew.lib.block.ItemBlockKeepData
ae2stuff:Grower, Crystal Growth Chamber, tile.ae2stuff.Grower, true, net.bdew.lib.block.ItemBlockKeepData
ae2stuff:Inscriber, Advanced Inscriber, tile.ae2stuff.Inscriber, true, net.bdew.lib.block.ItemBlockKeepData
ae2stuff:Wireless, Wireless Connector, tile.ae2stuff.Wireless, true, net.minecraft.item.ItemBlock
AgriCraft:crops, Crop Sticks, tile.agricraft:crops, true, net.minecraft.item.ItemBlock
AgriCraft:seedAnalyzer, Seed Analyzer, tile.agricraft:seedAnalyzer, true, net.minecraft.item.ItemBlock
AgriCraft:waterPad, Water Pad, tile.agricraft:waterPad, true, com.InfinityRaider.AgriCraft.blocks.BlockWaterPad$ItemBlockWaterPad
AgriCraft:waterPadFull, Water Pad, tile.agricraft:waterPadFull, true, com.InfinityRaider.AgriCraft.blocks.BlockWaterPadFull$ItemBlockWaterPadFull
AgriCraft:waterTank:0, Wooden Water Tank, tile.agricraft:waterTank.0, true, net.minecraft.item.ItemStack
AgriCraft:waterTank:0, Wooden Water Tank, tile.agricraft:waterTank.0, true, net.minecraft.item.ItemStack
AgriCraft:waterTank:0, Wooden Water Tank, tile.agricraft:waterTank.0, true, net.minecraft.item.ItemStack
AgriCraft:waterTank:0, Wooden Water Tank, tile.agricraft:waterTank.0, true, net.minecraft.item.ItemStack
AgriCraft:waterTank:0, Wooden Water Tank, tile.agricraft:waterTank.0, true, net.minecraft.item.ItemStack
AgriCraft:waterTank:0, Wooden Water Tank, tile.agricraft:waterTank.0, true, net.minecraft.item.ItemStack
AgriCraft:waterTank:0, Wooden Water Tank, tile.agricraft:waterTank.0, true, net.minecraft.item.ItemStack
AgriCraft:waterTank:0, Wooden Water Tank, tile.agricraft:waterTank.0, true, net.minecraft.item.ItemStack
AgriCraft:waterTank:0, Wooden Water Tank, tile.agricraft:waterTank.0, true, net.minecraft.item.ItemStack
AgriCraft:waterTank:0, Wooden Water Tank, tile.agricraft:waterTank.0, true, net.minecraft.item.ItemStack
AgriCraft:waterTank:0, Wooden Water Tank, tile.agricraft:waterTank.0, true, net.minecraft.item.ItemStack
AgriCraft:waterTank:0, Wooden Water Tank, tile.agricraft:waterTank.0, true, net.minecraft.item.ItemStack
AgriCraft:waterTank:0, Wooden Water Tank, tile.agricraft:waterTank.0, true, net.minecraft.item.ItemStack
AgriCraft:waterTank:0, Wooden Water Tank, tile.agricraft:waterTank.0, true, net.minecraft.item.ItemStack
AgriCraft:waterTank:0, Wooden Water Tank, tile.agricraft:waterTank.0, true, net.minecraft.item.ItemStack
AgriCraft:waterTank:0, Wooden Water Tank, tile.agricraft:waterTank.0, true, net.minecraft.item.ItemStack
AgriCraft:waterTank:0, Wooden Water Tank, tile.agricraft:waterTank.0, true, net.minecraft.item.ItemStack
AgriCraft:waterTank:0, Wooden Water Tank, tile.agricraft:waterTank.0, true, net.minecraft.item.ItemStack
AgriCraft:waterTank:0, Wooden Water Tank, tile.agricraft:waterTank.0, true, net.minecraft.item.ItemStack
AgriCraft:waterChannel:0, Wooden Irrigation Channel, tile.agricraft:waterChannel.0, true, net.minecraft.item.ItemStack
AgriCraft:waterChannel:0, Wooden Irrigation Channel, tile.agricraft:waterChannel.0, true, net.minecraft.item.ItemStack
AgriCraft:waterChannel:0, Wooden Irrigation Channel, tile.agricraft:waterChannel.0, true, net.minecraft.item.ItemStack
AgriCraft:waterChannel:0, Wooden Irrigation Channel, tile.agricraft:waterChannel.0, true, net.minecraft.item.ItemStack
AgriCraft:waterChannel:0, Wooden Irrigation Channel, tile.agricraft:waterChannel.0, true, net.minecraft.item.ItemStack
AgriCraft:waterChannel:0, Wooden Irrigation Channel, tile.agricraft:waterChannel.0, true, net.minecraft.item.ItemStack
AgriCraft:waterChannel:0, Wooden Irrigation Channel, tile.agricraft:waterChannel.0, true, net.minecraft.item.ItemStack
AgriCraft:waterChannel:0, Wooden Irrigation Channel, tile.agricraft:waterChannel.0, true, net.minecraft.item.ItemStack
AgriCraft:waterChannel:0, Wooden Irrigation Channel, tile.agricraft:waterChannel.0, true, net.minecraft.item.ItemStack
AgriCraft:waterChannel:0, Wooden Irrigation Channel, tile.agricraft:waterChannel.0, true, net.minecraft.item.ItemStack
AgriCraft:waterChannel:0, Wooden Irrigation Channel, tile.agricraft:waterChannel.0, true, net.minecraft.item.ItemStack
AgriCraft:waterChannel:0, Wooden Irrigation Channel, tile.agricraft:waterChannel.0, true, net.minecraft.item.ItemStack
AgriCraft:waterChannel:0, Wooden Irrigation Channel, tile.agricraft:waterChannel.0, true, net.minecraft.item.ItemStack
AgriCraft:waterChannel:0, Wooden Irrigation Channel, tile.agricraft:waterChannel.0, true, net.minecraft.item.ItemStack
AgriCraft:waterChannel:0, Wooden Irrigation Channel, tile.agricraft:waterChannel.0, true, net.minecraft.item.ItemStack
AgriCraft:waterChannel:0, Wooden Irrigation Channel, tile.agricraft:waterChannel.0, true, net.minecraft.item.ItemStack
AgriCraft:waterChannel:0, Wooden Irrigation Channel, tile.agricraft:waterChannel.0, true, net.minecraft.item.ItemStack
AgriCraft:waterChannel:0, Wooden Irrigation Channel, tile.agricraft:waterChannel.0, true, net.minecraft.item.ItemStack
AgriCraft:waterChannel:0, Wooden Irrigation Channel, tile.agricraft:waterChannel.0, true, net.minecraft.item.ItemStack
AgriCraft:waterChannelFull:0, Wooden Irrigation Channel, tile.agricraft:waterChannelFull.0, true, net.minecraft.item.ItemStack
AgriCraft:waterChannelFull:0, Wooden Irrigation Channel, tile.agricraft:waterChannelFull.0, true, net.minecraft.item.ItemStack
AgriCraft:waterChannelFull:0, Wooden Irrigation Channel, tile.agricraft:waterChannelFull.0, true, net.minecraft.item.ItemStack
AgriCraft:waterChannelFull:0, Wooden Irrigation Channel, tile.agricraft:waterChannelFull.0, true, net.minecraft.item.ItemStack
AgriCraft:waterChannelFull:0, Wooden Irrigation Channel, tile.agricraft:waterChannelFull.0, true, net.minecraft.item.ItemStack
AgriCraft:waterChannelFull:0, Wooden Irrigation Channel, tile.agricraft:waterChannelFull.0, true, net.minecraft.item.ItemStack
